Year,Month,Day,Date,WaterTempF.AM,WaterTempC.AM,WaterTempF.PM,WaterTempC.PM,LowAirTempF,HighAirTempF,LowAirTempC,HighAirTempC,Notes,Photoperiod,DOY,iceyear,MeanWaterTemp,MeanAirTemp,temp.iced,AboveFreezing,threeweektemp,threeweekwarm,fromThaw,cumAboveFreezing,day1temp,PredWaterTemp
1956,Sep,30,9/30/1956,NA,NA,54,12.22,34,56,1.1,13.3,NA,11.76393224,274,1957,12.22,7.2,Open,7.2,236.7,236.7,0,1364.05,5,12.22
1956,Oct,1,10/1/1956,NA,NA,56,13.33,44,70,6.7,21.1,NA,11.71006602,275,1957,13.33,13.9,Open,13.9,234.8,234.8,0,1377.95,5,13.33
1956,Oct,2,10/2/1956,NA,NA,55,12.78,45,64,7.2,17.8,NA,11.65623282,276,1957,12.78,12.5,Open,12.5,230.65,230.65,0,1390.45,5,12.78
1956,Oct,3,10/3/1956,NA,NA,56,13.33,36,72,2.2,22.2,NA,11.60243892,277,1957,13.33,12.2,Open,12.2,225.35,225.35,0,1402.65,5,13.33
1956,Oct,4,10/4/1956,NA,NA,56,13.33,44,60,6.7,15.6,NA,11.54869075,278,1957,13.33,11.15,Open,11.15,219.85,219.85,0,1413.8,5,13.33
1956,Oct,5,10/5/1956,NA,NA,54,12.22,34,62,1.1,16.7,NA,11.49499495,279,1957,12.22,8.9,Open,8.9,221,221,0,1422.7,5,12.22
1956,Oct,6,10/6/1956,NA,NA,52,11.11,46,49,7.8,9.4,NA,11.44135833,280,1957,11.11,8.6,Open,8.6,221.85,221.85,0,1431.3,5,11.11
1956,Oct,7,10/7/1956,NA,NA,51,10.56,40,60,4.4,15.6,NA,11.38778795,281,1957,10.56,10,Open,10,219.6,219.6,0,1441.3,5,10.56
1956,Oct,8,10/8/1956,NA,NA,49,9.44,44,52,6.7,11.1,NA,11.33429108,282,1957,9.44,8.9,Open,8.9,217.65,217.65,0,1450.2,5,9.44
1956,Oct,9,10/9/1956,NA,NA,48,8.89,30,49,-1.1,9.4,NA,11.28087524,283,1957,8.89,4.15,Open,4.15,212.9,212.9,0,1454.35,5,8.89
1956,Oct,10,10/10/1956,NA,NA,48,8.89,28,52,-2.2,11.1,NA,11.22754822,284,1957,8.89,4.45,Open,4.45,213.75,213.75,0,1458.8,5,8.89
1956,Oct,11,10/11/1956,NA,NA,50,10,34,60,1.1,15.6,NA,11.1743181,285,1957,10,8.35,Open,8.35,216.85,216.85,0,1467.15,5,10
1956,Oct,12,10/12/1956,NA,NA,52,11.11,46,65,7.8,18.3,NA,11.12119325,286,1957,11.11,13.05,Open,13.05,223.5,223.5,0,1480.2,5,11.11
1956,Oct,13,10/13/1956,NA,NA,58,14.44,46,80,7.8,26.7,NA,11.06818235,287,1957,14.44,17.25,Open,17.25,230.75,230.75,0,1497.45,5,14.44
1956,Oct,14,10/14/1956,NA,NA,58,14.44,56,62,13.3,16.7,NA,11.01529442,288,1957,14.44,15,Open,15,234.6,234.6,0,1512.45,5,14.44
1956,Oct,15,10/15/1956,NA,NA,54,12.22,36,58,2.2,14.4,NA,10.96253882,289,1957,12.22,8.3,Open,8.3,231.75,231.75,0,1520.75,5,12.22
1956,Oct,16,10/16/1956,NA,NA,56,13.33,40,68,4.4,20,NA,10.90992527,290,1957,13.33,12.2,Open,12.2,229.2,229.2,0,1532.95,5,13.33
1956,Oct,17,10/17/1956,NA,NA,56,13.33,48,74,8.9,23.3,NA,10.85746389,291,1957,13.33,16.1,Open,16.1,231.95,231.95,0,1549.05,5,13.33
1956,Oct,18,10/18/1956,NA,NA,54,12.22,38,60,3.3,15.6,NA,10.80516518,292,1957,12.22,9.45,Open,9.45,226.95,226.95,0,1558.5,5,12.22
1956,Oct,19,10/19/1956,NA,NA,54,12.22,38,66,3.3,18.9,NA,10.75304003,293,1957,12.22,11.1,Open,11.1,219.45,219.45,0,1569.6,5,12.22
1956,Oct,20,10/20/1956,NA,NA,56,13.33,40,70,4.4,21.1,NA,10.70109979,294,1957,13.33,12.75,Open,12.75,225.5,225.5,0,1582.35,5,13.33
1956,Oct,21,10/21/1956,NA,NA,56,13.33,40,65,4.4,18.3,NA,10.64935624,295,1957,13.33,11.35,Open,11.35,229.65,229.65,0,1593.7,5,13.33
1956,Oct,22,10/22/1956,NA,NA,55,12.78,39,70,3.9,21.1,NA,10.59782159,296,1957,12.78,12.5,Open,12.5,228.25,228.25,0,1606.2,5,12.78
1956,Oct,23,10/23/1956,NA,NA,50,10,36,62,2.2,16.7,NA,10.54650854,297,1957,10,9.45,Open,9.45,225.2,225.2,0,1615.65,5,10
1956,Oct,24,10/24/1956,NA,NA,50,10,33,46,0.6,7.8,NA,10.49543028,298,1957,10,4.2,Open,4.2,217.2,217.2,0,1619.85,5,10
1956,Oct,25,10/25/1956,NA,NA,48,8.89,42,53,5.6,11.7,NA,10.44460048,299,1957,8.89,8.65,Open,8.65,214.7,214.7,0,1628.5,5,8.89
1956,Oct,26,10/26/1956,NA,NA,48,8.89,40,58,4.4,14.4,NA,10.39403332,300,1957,8.89,9.4,Open,9.4,215.2,215.2,0,1637.9,5,8.89
1956,Oct,27,10/27/1956,NA,NA,50,10,30,52,-1.1,11.1,NA,10.34374349,301,1957,10,5,Open,5,211.6,211.6,0,1642.9,5,10
1956,Oct,28,10/28/1956,NA,NA,50,10,30,60,-1.1,15.6,NA,10.29374622,302,1957,10,7.25,Open,7.25,208.85,208.85,0,1650.15,5,10
1956,Oct,29,10/29/1956,NA,NA,50,10,42,66,5.6,18.9,NA,10.24405727,303,1957,10,12.25,Open,12.25,212.2,212.2,0,1662.4,5,10
1956,Oct,30,10/30/1956,NA,NA,52,11.11,52,66,11.1,18.9,NA,10.19469296,304,1957,11.11,15,Open,15,223.05,223.05,0,1677.4,5,11.11
1956,Oct,31,10/31/1956,NA,NA,54,12.22,48,58,8.9,14.4,NA,10.14567014,305,1957,12.22,11.65,Open,11.65,230.25,230.25,0,1689.05,5,12.22
1956,Nov,1,11/1/1956,NA,NA,55,12.78,46,66,7.8,18.9,NA,10.09700624,306,1957,12.78,13.35,Open,13.35,235.25,235.25,0,1702.4,5,12.78
1956,Nov,2,11/2/1956,NA,NA,54,12.22,45,64,7.2,17.8,NA,10.04871925,307,1957,12.22,12.5,Open,12.5,234.7,234.7,0,1714.9,5,12.22
1956,Nov,3,11/3/1956,NA,NA,56,13.33,50,60,10,15.6,NA,10.00082772,308,1957,13.33,12.8,Open,12.8,230.25,230.25,0,1727.7,5,13.33
1956,Nov,4,11/4/1956,NA,NA,54,12.22,50,60,10,15.6,NA,9.953350777,309,1957,12.22,12.8,Open,12.8,228.05,228.05,0,1740.5,5,12.22
1956,Nov,5,11/5/1956,NA,NA,55,12.78,52,56,11.1,13.3,NA,9.906308105,310,1957,12.78,12.2,Open,12.2,231.95,231.95,0,1752.7,5,12.78
1956,Nov,6,11/6/1956,NA,NA,52,11.11,40,56,4.4,13.3,NA,9.859719965,311,1957,11.11,8.85,Open,8.85,228.6,228.6,0,1761.55,5,11.11
1956,Nov,7,11/7/1956,NA,NA,46,7.78,34,40,1.1,4.4,NA,9.813607178,312,1957,7.78,2.75,Open,2.75,215.25,215.25,0,1764.3,5,7.78
1956,Nov,8,11/8/1956,NA,NA,40,4.44,26,33,-3.3,0.6,NA,9.767991119,313,1957,4.44,-1.35,Open,0,204.45,205.8,0,1764.3,5,4.44
1956,Nov,9,11/9/1956,NA,NA,41,5,26,54,-3.3,12.2,NA,9.72289371,314,1957,5,4.45,Open,4.45,197.8,199.15,0,1768.75,5,5
1956,Nov,10,11/10/1956,NA,NA,32,0,20,32,-6.7,0,NA,9.678337409,315,1957,0,-3.35,Ice,0,181.7,186.4,159,0,5,5.96600271
1956,Nov,11,11/11/1956,NA,NA,36,2.22,30,48,-1.1,8.9,NA,9.634345198,316,1957,2.22,3.9,Open,3.9,174.25,178.95,0,1772.65,5,2.22
1956,Nov,12,11/12/1956,NA,NA,34,1.11,29,34,-1.7,1.1,NA,9.590940564,317,1957,1.11,-0.3,Open,0,161.45,166.45,0,1772.65,5,1.11
1956,Nov,13,11/13/1956,NA,NA,40,4.44,28,46,-2.2,7.8,NA,9.548147482,318,1957,4.44,2.8,Open,2.8,154.8,159.8,0,1775.45,5,4.44
1956,Nov,14,11/14/1956,NA,NA,34,1.11,26,46,-3.3,7.8,NA,9.505990392,319,1957,1.11,2.25,Open,2.25,152.85,157.85,0,1777.7,5,1.11
1956,Nov,15,11/15/1956,NA,NA,32,0,28,28,-2.2,-2.2,NA,9.464494174,320,1957,0,-2.2,Ice,0,142,149.2,158,0,5,6.190936095
1956,Nov,16,11/16/1956,NA,NA,32,0,16,20,-8.9,-6.7,NA,9.423684122,321,1957,0,-7.8,Ice,0,124.8,139.8,157,0,5,5.957691623
1956,Nov,17,11/17/1956,NA,NA,32,0,8,28,-13.3,-2.2,NA,9.383585911,322,1957,0,-7.75,Ice,0,112.05,134.8,156,0,5,5.716082832
1956,Nov,18,11/18/1956,NA,NA,32,0,18,36,-7.8,2.2,NA,9.344225562,323,1957,0,-2.8,Ice,0,102,127.55,155,0,5,5.636377864
1956,Nov,19,11/19/1956,NA,NA,32,0,28,36,-2.2,2.2,NA,9.305629407,324,1957,0,0,Ice,0,89.75,115.3,154,0,5,5.455261931
1956,Nov,20,11/20/1956,NA,NA,32,0,24,32,-4.4,0,NA,9.267824047,325,1957,0,-2.2,Ice,0,72.55,100.3,153,0,5,5.143858765
1956,Nov,21,11/21/1956,NA,NA,32,0,22,24,-5.6,-4.4,NA,9.230836306,326,1957,0,-5,Ice,0,55.9,88.65,152,0,5,5.106895385
1956,Nov,22,11/22/1956,NA,NA,32,0,-2,18,-18.9,-7.8,NA,9.194693186,327,1957,0,-13.35,Ice,0,29.2,75.3,151,0,5,5.222696888
1956,Nov,23,11/23/1956,NA,NA,32,0,-4,14,-20,-10,NA,9.159421815,328,1957,0,-15,Ice,0,1.7,62.8,150,0,5,5.244370556
1956,Nov,24,11/24/1956,NA,NA,32,0,10,24,-12.2,-4.4,NA,9.125049394,329,1957,0,-8.3,Ice,0,-19.4,50,149,0,5,5.198558666
1956,Nov,25,11/25/1956,NA,NA,32,0,10,26,-12.2,-3.3,NA,9.091603136,330,1957,0,-7.75,Ice,0,-39.95,37.2,148,0,5,5.069086849
1956,Nov,26,11/26/1956,NA,NA,32,0,16,26,-8.9,-3.3,NA,9.059110214,331,1957,0,-6.1,Ice,0,-58.25,25,147,0,5,4.714481716
1956,Nov,27,11/27/1956,NA,NA,32,0,4,30,-15.6,-1.1,NA,9.027597689,332,1957,0,-8.35,Ice,0,-75.45,16.15,146,0,5,4.468975873
1956,Nov,28,11/28/1956,NA,NA,32,0,20,22,-6.7,-5.6,NA,8.99709245,333,1957,0,-6.15,Ice,0,-84.35,13.4,145,0,5,4.434670798
1956,Nov,29,11/29/1956,NA,NA,32,0,-3,18,-19.4,-7.8,NA,8.967621145,334,1957,0,-13.6,Ice,0,-96.6,13.4,144,0,5,4.44625024
1956,Nov,30,11/30/1956,NA,NA,32,0,12,31,-11.1,-0.6,NA,8.93921011,335,1957,0,-5.85,Ice,0,-106.9,8.95,143,0,5,4.361508454
1956,Dec,1,12/1/1956,NA,NA,32,0,24,28,-4.4,-2.2,NA,8.911885297,336,1957,0,-3.3,Ice,0,-106.85,8.95,142,0,5,4.384289553
1956,Dec,2,12/2/1956,NA,NA,32,0,28,36,-2.2,2.2,NA,8.8856722,337,1957,0,0,Ice,0,-110.75,5.05,141,0,5,4.312233115
1956,Dec,3,12/3/1956,NA,NA,32,0,29,38,-1.7,3.3,NA,8.860595782,338,1957,0,0.8,Ice,0.8,-109.65,5.85,140,0.8,5,4.307771585
1956,Dec,4,12/4/1956,NA,NA,32,0,12,24,-11.1,-4.4,NA,8.836680397,339,1957,0,-7.75,Ice,0,-120.2,3.05,139,0.8,5,4.212886645
1956,Dec,5,12/5/1956,NA,NA,32,0,20,38,-6.7,3.3,NA,8.813949713,340,1957,0,-1.7,Ice,0,-124.15,0.8,138,0.8,5,4.201400029
1956,Dec,6,12/6/1956,NA,NA,32,0,22,24,-5.6,-4.4,NA,8.792426638,341,1957,0,-5,Ice,0,-126.95,0.8,137,0.8,5,4.193947603
1956,Dec,7,12/7/1956,NA,NA,32,0,16,24,-8.9,-4.4,NA,8.772133244,342,1957,0,-6.65,Ice,0,-125.8,0.8,136,0.8,5,4.187094813
1956,Dec,8,12/8/1956,NA,NA,32,0,2,14,-16.7,-10,NA,8.753090689,343,1957,0,-13.35,Ice,0,-131.4,0.8,135,0.8,5,4.203256596
1956,Dec,9,12/9/1956,NA,NA,32,0,-4,22,-20,-5.6,NA,8.735319144,344,1957,0,-12.8,Ice,0,-141.4,0.8,134,0.8,5,4.218356331
1956,Dec,10,12/10/1956,NA,NA,32,0,2,26,-16.7,-3.3,NA,8.718837726,345,1957,0,-10,Ice,0,-151.4,0.8,133,0.8,5,4.227061659
1956,Dec,11,12/11/1956,NA,NA,32,0,16,18,-8.9,-7.8,NA,8.70366442,346,1957,0,-8.35,Ice,0,-157.55,0.8,132,0.8,5,4.2489003
1956,Dec,12,12/12/1956,NA,NA,32,0,-10,8,-23.3,-13.3,NA,8.689816019,347,1957,0,-18.3,Ice,0,-170.85,0.8,131,0.8,5,4.291191035
1956,Dec,13,12/13/1956,NA,NA,32,0,-14,14,-25.6,-10,NA,8.677308057,348,1957,0,-17.8,Ice,0,-175.3,0.8,130,0.8,5,4.305103605
1956,Dec,14,12/14/1956,NA,NA,32,0,14,30,-10,-1.1,NA,8.666154751,349,1957,0,-5.55,Ice,0,-165.85,0.8,129,0.8,5,4.300858941
1956,Dec,15,12/15/1956,NA,NA,32,0,28,26,-2.2,-3.3,NA,8.656368944,350,1957,0,-2.75,Ice,0,-160.3,0.8,128,0.8,5,4.311581171
1956,Dec,16,12/16/1956,NA,NA,32,0,16,28,-8.9,-2.2,NA,8.647962056,351,1957,0,-5.55,Ice,0,-158.1,0.8,127,0.8,5,4.295687453
1956,Dec,17,12/17/1956,NA,NA,32,0,14,18,-10,-7.8,NA,8.640944036,352,1957,0,-8.9,Ice,0,-160.9,0.8,126,0.8,5,4.283341871
1956,Dec,18,12/18/1956,NA,NA,32,0,-13,22,-25,-5.6,NA,8.635323325,353,1957,0,-15.3,Ice,0,-167.85,0.8,125,0.8,5,4.328393285
1956,Dec,19,12/19/1956,NA,NA,32,0,16,34,-8.9,1.1,NA,8.631106818,354,1957,0,-3.9,Ice,0,-165.6,0.8,124,0.8,5,4.333241697
1956,Dec,20,12/20/1956,NA,NA,32,0,18,42,-7.8,5.6,NA,8.628299837,355,1957,0,-1.1,Ice,0,-153.1,0.8,123,0.8,5,4.322019464
1956,Dec,21,12/21/1956,NA,NA,32,0,18,39,-7.8,3.9,NA,8.626906112,356,1957,0,-1.95,Ice,0,-149.2,0.8,122,0.8,5,4.315688677
1956,Dec,22,12/22/1956,NA,NA,32,0,23,30,-5,-1.1,NA,8.626927761,357,1957,0,-3.05,Ice,0,-148.95,0.8,121,0.8,5,4.314532158
1956,Dec,23,12/23/1956,NA,NA,32,0,26,32,-3.3,0,NA,8.628365282,358,1957,0,-1.65,Ice,0,-150.6,0.8,120,0.8,5,4.325628924
1956,Dec,24,12/24/1956,NA,NA,32,0,24,29,-4.4,-1.7,NA,8.631217553,359,1957,0,-3.05,Ice,0,-154.45,0,119,0.8,5,4.311950074
1956,Dec,25,12/25/1956,NA,NA,32,0,-1,26,-18.3,-3.3,NA,8.635481835,360,1957,0,-10.8,Ice,0,-157.5,0,118,0.8,5,4.28514521
1956,Dec,26,12/26/1956,NA,NA,32,0,19,24,-7.2,-4.4,NA,8.641153784,361,1957,0,-5.8,Ice,0,-161.6,0,117,0.8,5,4.315037091
1956,Dec,27,12/27/1956,NA,NA,32,0,28,32,-2.2,0,NA,8.648227469,362,1957,0,-1.1,Ice,0,-157.7,0,116,0.8,5,4.331987142
1956,Dec,28,12/28/1956,NA,NA,32,0,15,24,-9.4,-4.4,NA,8.656695394,363,1957,0,-6.9,Ice,0,-157.95,0,115,0.8,5,4.303784174
1956,Dec,29,12/29/1956,NA,NA,32,0,10,19,-12.2,-7.2,NA,8.666548533,364,1957,0,-9.7,Ice,0,-154.3,0,114,0.8,5,4.285168644
1956,Dec,30,12/30/1956,NA,NA,32,0,2,18,-16.7,-7.8,NA,8.677776361,365,1957,0,-12.25,Ice,0,-153.75,0,113,0.8,5,4.298226986
1956,Dec,31,12/31/1956,NA,NA,32,0,10,14,-12.2,-10,NA,8.690366903,366,1957,0,-11.1,Ice,0,-154.85,0,112,0.8,5,4.294630625
1957,Jan,1,1/1/1957,NA,NA,32,0,-5,6,-20.6,-14.4,NA,8.694427946,1,1957,0,-17.5,Ice,0,-164,0,111,0.8,5,4.334139076
1957,Jan,2,1/2/1957,NA,NA,32,0,-5,19,-20.6,-7.2,NA,8.708771771,2,1957,0,-13.9,Ice,0,-159.6,0,110,0.8,5,4.328877889
1957,Jan,3,1/3/1957,NA,NA,32,0,12,26,-11.1,-3.3,NA,8.724445488,3,1957,0,-7.2,Ice,0,-149,0,109,0.8,5,4.295363135
1957,Jan,4,1/4/1957,NA,NA,32,0,14,21,-10,-6.1,NA,8.741432685,4,1957,0,-8.05,Ice,0,-151.5,0,108,0.8,5,4.296861995
1957,Jan,5,1/5/1957,NA,NA,32,0,1,14,-17.2,-10,NA,8.759715735,5,1957,0,-13.6,Ice,0,-162.35,0,107,0.8,5,4.338709706
1957,Jan,6,1/6/1957,NA,NA,32,0,9,24,-12.8,-4.4,NA,8.779275857,6,1957,0,-8.6,Ice,0,-165.4,0,106,0.8,5,4.326310021
1957,Jan,7,1/7/1957,NA,NA,32,0,12,26,-11.1,-3.3,NA,8.800093191,7,1957,0,-7.2,Ice,0,-163.7,0,105,0.8,5,4.334248526
1957,Jan,8,1/8/1957,NA,NA,32,0,9,27,-12.8,-2.8,NA,8.822146866,8,1957,0,-7.8,Ice,0,-156.2,0,104,0.8,5,4.317648851
1957,Jan,9,1/9/1957,NA,NA,32,0,0,5,-17.8,-15,NA,8.845415073,9,1957,0,-16.4,Ice,0,-168.7,0,103,0.8,5,4.36558592
1957,Jan,10,1/10/1957,NA,NA,32,0,-15,4,-26.1,-15.6,NA,8.869875142,10,1957,0,-20.85,Ice,0,-188.45,0,102,0.8,5,4.335682793
1957,Jan,11,1/11/1957,NA,NA,32,0,-4,12,-20,-11.1,NA,8.895503616,11,1957,0,-15.55,Ice,0,-202.05,0,101,0.8,5,4.35378038
1957,Jan,12,1/12/1957,NA,NA,32,0,1,8,-17.2,-13.3,NA,8.922276327,12,1957,0,-15.25,Ice,0,-214.25,0,100,0.8,5,4.322614209
1957,Jan,13,1/13/1957,NA,NA,32,0,-18,-4,-27.8,-20,NA,8.950168473,13,1957,0,-23.9,Ice,0,-236.5,0,99,0.8,5,4.198362445
1957,Jan,14,1/14/1957,NA,NA,32,0,-19,4,-28.3,-15.6,NA,8.979154697,14,1957,0,-21.95,Ice,0,-255.4,0,98,0.8,5,4.21856007
1957,Jan,15,1/15/1957,NA,NA,32,0,-4,3,-20,-16.1,NA,9.009209157,15,1957,0,-18.05,Ice,0,-262.65,0,97,0.8,5,4.272124819
1957,Jan,16,1/16/1957,NA,NA,32,0,-21,-8,-29.4,-22.2,NA,9.040305604,16,1957,0,-25.8,Ice,0,-282.65,0,96,0.8,5,4.232512125
1957,Jan,17,1/17/1957,NA,NA,32,0,-11,10,-23.9,-12.2,NA,9.072417453,17,1957,0,-18.05,Ice,0,-299.6,0,95,0.8,5,4.368193812
1957,Jan,18,1/18/1957,NA,NA,32,0,-9,12,-22.8,-11.1,NA,9.105517855,18,1957,0,-16.95,Ice,0,-309.65,0,94,0.8,5,4.406727491
1957,Jan,19,1/19/1957,NA,NA,32,0,-3,26,-19.4,-3.3,NA,9.139579766,19,1957,0,-11.35,Ice,0,-311.3,0,93,0.8,5,4.39412083
1957,Jan,20,1/20/1957,NA,NA,32,0,18,33,-7.8,0.6,NA,9.174576011,20,1957,0,-3.6,Ice,0,-302.65,0,92,0.8,5,4.405019705
1957,Jan,21,1/21/1957,NA,NA,32,0,24,35,-4.4,1.7,NA,9.210479353,21,1957,0,-1.35,Ice,0,-292.9,0,91,0.8,5,4.390340754
1957,Jan,22,1/22/1957,NA,NA,32,0,6,11,-14.4,-11.7,NA,9.247262548,22,1957,0,-13.05,Ice,0,-288.45,0,90,0.8,5,4.357096514
1957,Jan,23,1/23/1957,NA,NA,32,0,0,11,-17.8,-11.7,NA,9.284898405,23,1957,0,-14.75,Ice,0,-289.3,0,89,0.8,5,4.37360116
1957,Jan,24,1/24/1957,NA,NA,32,0,3,10,-16.1,-12.2,NA,9.323359846,24,1957,0,-14.15,Ice,0,-296.25,0,88,0.8,5,4.394049595
1957,Jan,25,1/25/1957,NA,NA,32,0,-5,10,-20.6,-12.2,NA,9.362619949,25,1957,0,-16.4,Ice,0,-304.6,0,87,0.8,5,4.4238862
1957,Jan,26,1/26/1957,NA,NA,32,0,-12,8,-24.4,-13.3,NA,9.402652005,26,1957,0,-18.85,Ice,0,-309.85,0,86,0.8,5,4.425293228
1957,Jan,27,1/27/1957,NA,NA,32,0,-14,22,-25.6,-5.6,NA,9.443429559,27,1957,0,-15.6,Ice,0,-316.85,0,85,0.8,5,4.466348459
1957,Jan,28,1/28/1957,NA,NA,32,0,-3,18,-19.4,-7.8,NA,9.48492645,28,1957,0,-13.6,Ice,0,-323.25,0,84,0.8,5,4.480058009
1957,Jan,29,1/29/1957,NA,NA,32,0,1,12,-17.2,-11.1,NA,9.527116856,29,1957,0,-14.15,Ice,0,-329.6,0,83,0.8,5,4.504434109
1957,Jan,30,1/30/1957,NA,NA,32,0,-18,18,-27.8,-7.8,NA,9.569975323,30,1957,0,-17.8,Ice,0,-331,0,82,0.8,5,4.507432878
1957,Jan,31,1/31/1957,NA,NA,32,0,0,18,-17.8,-7.8,NA,9.613476802,31,1957,0,-12.8,Ice,0,-322.95,0,81,0.8,5,4.485238497
1957,Feb,1,2/1/1957,NA,NA,32,0,2,26,-16.7,-3.3,NA,9.657596673,32,1957,0,-10,Ice,0,-317.4,0,80,0.8,5,4.458025979
1957,Feb,2,2/2/1957,NA,NA,32,0,-9,20,-22.8,-6.7,NA,9.702310776,33,1957,0,-14.75,Ice,0,-316.9,0,79,0.8,5,4.488855422
1957,Feb,3,2/3/1957,NA,NA,32,0,6,14,-14.4,-10,NA,9.747595429,34,1957,0,-12.2,Ice,0,-305.2,0,78,0.8,5,4.444325343
1957,Feb,4,2/4/1957,NA,NA,32,0,-5,21,-20.6,-6.1,NA,9.793427453,35,1957,0,-13.35,Ice,0,-296.6,0,77,0.8,5,4.433694483
1957,Feb,5,2/5/1957,NA,NA,32,0,-1,32,-18.3,0,NA,9.839784183,36,1957,0,-9.15,Ice,0,-287.7,0,76,0.8,5,4.393059577
1957,Feb,6,2/6/1957,NA,NA,32,0,2,33,-16.7,0.6,NA,9.886643488,37,1957,0,-8.05,Ice,0,-269.95,0,75,0.8,5,4.358043838
1957,Feb,7,2/7/1957,NA,NA,32,0,4,27,-15.6,-2.8,NA,9.933983777,38,1957,0,-9.2,Ice,0,-261.1,0,74,0.8,5,4.341806424
1957,Feb,8,2/8/1957,NA,NA,32,0,-2,27,-18.9,-2.8,NA,9.981784015,39,1957,0,-10.85,Ice,0,-255,0,73,0.8,5,4.341397979
1957,Feb,9,2/9/1957,NA,NA,32,0,25,32,-3.9,0,NA,10.03002372,40,1957,0,-1.95,Ice,0,-245.6,0,72,0.8,5,4.382636785
1957,Feb,10,2/10/1957,NA,NA,32,0,20,30,-6.7,-1.1,NA,10.07868299,41,1957,0,-3.9,Ice,0,-245.9,0,71,0.8,5,4.378191594
1957,Feb,11,2/11/1957,NA,NA,32,0,8,30,-13.3,-1.1,NA,10.12774246,42,1957,0,-7.2,Ice,0,-251.75,0,70,0.8,5,4.358756278
1957,Feb,12,2/12/1957,NA,NA,32,0,23,37,-5,2.8,NA,10.17718337,43,1957,0,-1.1,Ice,0,-239.8,0,69,0.8,5,4.399694125
1957,Feb,13,2/13/1957,NA,NA,32,0,24,33,-4.4,0.6,NA,10.22698748,44,1957,0,-1.9,Ice,0,-226.95,0,68,0.8,5,4.4242355
1957,Feb,14,2/14/1957,NA,NA,32,0,-2,22,-18.9,-5.6,NA,10.27713717,45,1957,0,-12.25,Ice,0,-225.05,0,67,0.8,5,4.402365673
1957,Feb,15,2/15/1957,NA,NA,32,0,5,27,-15,-2.8,NA,10.32761532,46,1957,0,-8.9,Ice,0,-217.55,0,66,0.8,5,4.415829662
1957,Feb,16,2/16/1957,NA,NA,32,0,5,17,-15,-8.3,NA,10.3784054,47,1957,0,-11.65,Ice,0,-210.35,0,65,0.8,5,4.447286854
1957,Feb,17,2/17/1957,NA,NA,32,0,-1,25,-18.3,-3.9,NA,10.42949143,48,1957,0,-11.1,Ice,0,-205.85,0,64,0.8,5,4.460779664
1957,Feb,18,2/18/1957,NA,NA,32,0,10,10,-12.2,-12.2,NA,10.48085794,49,1957,0,-12.2,Ice,0,-204.45,0,63,0.8,5,4.476528053
1957,Feb,19,2/19/1957,NA,NA,32,0,-12,15,-24.4,-9.4,NA,10.53249,50,1957,0,-16.9,Ice,0,-207.2,0,62,0.8,5,4.488715424
1957,Feb,20,2/20/1957,NA,NA,32,0,-16,27,-26.7,-2.8,NA,10.5843732,51,1957,0,-14.75,Ice,0,-204.15,0,61,0.8,5,4.503374792
1957,Feb,21,2/21/1957,NA,NA,32,0,16,30,-8.9,-1.1,NA,10.63649365,52,1957,0,-5,Ice,0,-196.35,0,60,0.8,5,4.525410611
1957,Feb,22,2/22/1957,NA,NA,32,0,-3,16,-19.4,-8.9,NA,10.68883792,53,1957,0,-14.15,Ice,0,-200.5,0,59,0.8,5,4.519726937
1957,Feb,23,2/23/1957,NA,NA,32,0,-6,18,-21.1,-7.8,NA,10.74139309,54,1957,0,-14.45,Ice,0,-200.2,0,58,0.8,5,4.527061027
1957,Feb,24,2/24/1957,NA,NA,32,0,14,41,-10,5,NA,10.79414669,55,1957,0,-2.5,Ice,0,-190.5,0,57,0.8,5,4.563535011
1957,Feb,25,2/25/1957,NA,NA,32,0,31,43,-0.6,6.1,NA,10.84708671,56,1957,0,2.75,Ice,2.75,-174.4,2.75,56,3.55,5,4.539645697
1957,Feb,26,2/26/1957,NA,NA,32,0,14,20,-10,-6.7,NA,10.90020158,57,1957,0,-8.35,Ice,0,-173.6,2.75,55,3.55,5,4.51056273
1957,Feb,27,2/27/1957,NA,NA,32,0,-7,28,-21.7,-2.2,NA,10.95348016,58,1957,0,-11.95,Ice,0,-177.5,2.75,54,3.55,5,4.525508813
1957,Feb,28,2/28/1957,NA,NA,32,0,11,33,-11.7,0.6,NA,11.00691169,59,1957,0,-5.55,Ice,0,-173.85,2.75,53,3.55,5,4.542788672
1957,Mar,1,3/1/1957,NA,NA,32,0,18,26,-7.8,-3.3,NA,11.06048584,60,1957,0,-5.55,Ice,0,-168.55,2.75,52,3.55,5,4.542599816
1957,Mar,2,3/2/1957,NA,NA,32,0,-2,16,-18.9,-8.9,NA,11.11419262,61,1957,0,-13.9,Ice,0,-180.5,2.75,51,3.55,5,4.559559679
1957,Mar,3,3/3/1957,NA,NA,32,0,-10,22,-23.3,-5.6,NA,11.16802242,62,1957,0,-14.45,Ice,0,-191.05,2.75,50,3.55,5,4.562333885
1957,Mar,4,3/4/1957,NA,NA,32,0,-10,32,-23.3,0,NA,11.22196597,63,1957,0,-11.65,Ice,0,-195.5,2.75,49,3.55,5,4.542059917
1957,Mar,5,3/5/1957,NA,NA,32,0,15,36,-9.4,2.2,NA,11.27601433,64,1957,0,-3.6,Ice,0,-198,2.75,48,3.55,5,4.572179217
