Gear,CorrGear,Date,DOY,Year,Month,Length,TLbin,Sex,Maturity,Weight,Age,Count
1,1,7/24/1948,206,1948,7,9.4,9,NA,NA,NA,NA,1
1,1,7/24/1948,206,1948,7,14.7,14,NA,NA,NA,NA,1
1,1,7/24/1948,206,1948,7,8.5,8,NA,NA,NA,NA,1
1,1,7/25/1948,207,1948,7,14,14,NA,NA,NA,NA,1
1,1,7/25/1948,207,1948,7,7.5,7,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,8.5,8,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,10.5,10,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,14.4,14,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,9.6,9,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,8.1,8,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,9,9,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,9.3,9,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,10.8,10,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,9,9,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,16.5,16,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,8.5,8,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,10,10,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,9.8,9,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,9.5,9,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,14.5,14,NA,NA,NA,NA,1
1,1,7/26/1948,208,1948,7,14,14,NA,NA,NA,NA,1
1,1,7/27/1948,209,1948,7,9.6,9,NA,NA,NA,NA,1
1,1,7/27/1948,209,1948,7,9.6,9,NA,NA,NA,NA,1
1,1,7/27/1948,209,1948,7,9.1,9,NA,NA,NA,NA,1
1,1,7/27/1948,209,1948,7,9.6,9,NA,NA,NA,NA,1
1,1,7/27/1948,209,1948,7,9.6,9,NA,NA,NA,NA,1
1,1,7/27/1948,209,1948,7,15,15,NA,NA,NA,NA,1
1,1,7/27/1948,209,1948,7,9.2,9,NA,NA,NA,NA,1
1,1,7/27/1948,209,1948,7,14.5,14,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,9.6,9,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,10.5,10,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,9.5,9,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,14,14,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,13.5,13,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,14.5,14,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,14.5,14,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,14.5,14,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,13.8,13,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,14.5,14,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,8.5,8,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,10.3,10,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,10,10,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,14.4,14,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,14.5,14,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,14,14,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,16.2,16,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,10.5,10,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,16.5,16,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,9,9,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,9,9,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,9.5,9,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,14,14,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,9.3,9,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,9.5,9,NA,NA,NA,NA,1
1,1,7/28/1948,210,1948,7,13.5,13,NA,NA,NA,NA,1
2,2,7/28/1948,210,1948,7,14,14,NA,NA,NA,3,1
2,2,7/28/1948,210,1948,7,16.5,16,NA,NA,NA,5,1
1,1,7/29/1948,211,1948,7,8.5,8,NA,NA,NA,NA,1
1,1,7/29/1948,211,1948,7,15.2,15,NA,NA,NA,NA,1
1,1,7/29/1948,211,1948,7,14,14,NA,NA,NA,NA,1
1,1,7/29/1948,211,1948,7,9.6,9,NA,NA,NA,NA,1
1,1,7/29/1948,211,1948,7,8.5,8,NA,NA,NA,NA,1
1,1,7/29/1948,211,1948,7,9.6,9,NA,NA,NA,NA,1
1,1,7/29/1948,211,1948,7,15.5,15,NA,NA,NA,NA,1
1,1,7/29/1948,211,1948,7,14,14,NA,NA,NA,NA,1
1,1,7/30/1948,212,1948,7,15.5,15,NA,NA,NA,NA,1
1,1,7/30/1948,212,1948,7,9.8,9,NA,NA,NA,NA,1
1,1,7/31/1948,213,1948,7,10.5,10,NA,NA,NA,NA,1
1,1,7/31/1948,213,1948,7,16,16,NA,NA,NA,NA,1
1,1,7/31/1948,213,1948,7,16.5,16,NA,NA,NA,NA,1
1,1,7/31/1948,213,1948,7,10,10,NA,NA,NA,NA,1
1,1,8/1/1948,214,1948,8,15.6,15,NA,NA,NA,NA,1
1,1,8/1/1948,214,1948,8,16,16,NA,NA,NA,NA,1
1,1,8/1/1948,214,1948,8,8.9,8,NA,NA,NA,NA,1
1,1,8/1/1948,214,1948,8,12,12,NA,NA,NA,NA,1
1,1,8/1/1948,214,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/1/1948,214,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/1/1948,214,1948,8,10.1,10,NA,NA,NA,NA,1
1,1,8/1/1948,214,1948,8,10.2,10,NA,NA,NA,NA,1
1,1,8/1/1948,214,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/2/1948,215,1948,8,14.3,14,NA,NA,NA,NA,1
1,1,8/2/1948,215,1948,8,9.3,9,NA,NA,NA,NA,1
1,1,8/2/1948,215,1948,8,8.8,8,NA,NA,NA,NA,1
1,1,8/2/1948,215,1948,8,14.3,14,NA,NA,NA,NA,1
1,1,8/2/1948,215,1948,8,10.6,10,NA,NA,NA,NA,1
1,1,8/2/1948,215,1948,8,14.6,14,NA,NA,NA,NA,1
2,2,8/2/1948,215,1948,8,16,16,NA,NA,NA,5,1
2,2,8/2/1948,215,1948,8,20.4,20,NA,NA,3.25,6,1
2,2,8/2/1948,215,1948,8,14.6,14,NA,NA,NA,4,1
2,2,8/2/1948,215,1948,8,14.2,14,NA,NA,NA,3,1
1,1,8/3/1948,216,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/3/1948,216,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/3/1948,216,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/3/1948,216,1948,8,16.7,16,NA,NA,NA,NA,1
1,1,8/3/1948,216,1948,8,9.8,9,NA,NA,NA,NA,1
1,1,8/3/1948,216,1948,8,15.5,15,NA,NA,NA,NA,1
1,1,8/3/1948,216,1948,8,15,15,NA,NA,NA,NA,1
1,1,8/4/1948,217,1948,8,16,16,NA,NA,NA,NA,1
1,1,8/4/1948,217,1948,8,13,13,NA,NA,NA,NA,1
1,1,8/4/1948,217,1948,8,15.5,15,NA,NA,NA,NA,1
1,1,8/4/1948,217,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/4/1948,217,1948,8,13.8,13,NA,NA,NA,NA,1
1,1,8/4/1948,217,1948,8,10.5,10,NA,NA,NA,NA,1
1,1,8/4/1948,217,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/4/1948,217,1948,8,10.5,10,NA,NA,NA,NA,1
1,1,8/4/1948,217,1948,8,10.5,10,NA,NA,NA,NA,1
1,1,8/4/1948,217,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,9.4,9,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,15,15,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,15.5,15,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,10.2,10,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,10.2,10,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,14.8,14,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,16.9,16,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,14,14,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,10.6,10,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,14.6,14,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,11.6,11,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,8.9,8,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,14.2,14,NA,NA,NA,NA,1
1,1,8/5/1948,218,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,8.2,8,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,10.4,10,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,14,14,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,14.5,14,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,14.5,14,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,10.2,10,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,10.4,10,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,10.4,10,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,14.7,14,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,15.5,15,NA,NA,NA,NA,1
1,1,8/6/1948,219,1948,8,10.1,10,NA,NA,NA,NA,1
1,1,8/7/1948,220,1948,8,15,15,NA,NA,NA,NA,1
1,1,8/7/1948,220,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/9/1948,222,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/9/1948,222,1948,8,13.5,13,NA,NA,NA,NA,1
1,1,8/9/1948,222,1948,8,10.4,10,NA,NA,NA,NA,1
1,1,8/9/1948,222,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/9/1948,222,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/10/1948,223,1948,8,9.4,9,NA,NA,NA,NA,1
1,1,8/10/1948,223,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,15,15,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,15.8,15,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,9.4,9,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,9.8,9,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,9.4,9,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,15.7,15,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,10.4,10,NA,NA,NA,NA,1
1,1,8/11/1948,224,1948,8,16,16,NA,NA,NA,NA,1
2,2,8/11/1948,224,1948,8,29.5,29,NA,NA,8.25,8,1
1,1,8/12/1948,225,1948,8,9.2,9,NA,NA,NA,NA,1
1,1,8/12/1948,225,1948,8,29.5,29,NA,NA,NA,NA,1
1,1,8/12/1948,225,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/12/1948,225,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/12/1948,225,1948,8,14.4,14,NA,NA,NA,NA,1
1,1,8/12/1948,225,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,9.4,9,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,20.5,20,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,10.2,10,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,14.5,14,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,16.5,16,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,10.5,10,NA,NA,NA,NA,1
1,1,8/13/1948,226,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,14.5,14,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,14.2,14,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,14,14,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,9.4,9,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,16,16,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,15.1,15,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,14.5,14,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,9.4,9,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,9.4,9,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,14.8,14,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/14/1948,227,1948,8,14,14,NA,NA,NA,NA,1
1,1,8/15/1948,228,1948,8,8,8,NA,NA,NA,NA,1
1,1,8/15/1948,228,1948,8,9.8,9,NA,NA,NA,NA,1
1,1,8/15/1948,228,1948,8,15.2,15,NA,NA,NA,NA,1
1,1,8/15/1948,228,1948,8,9.3,9,NA,NA,NA,NA,1
1,1,8/15/1948,228,1948,8,18.5,18,NA,NA,NA,NA,1
1,1,8/15/1948,228,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/15/1948,228,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,16.2,16,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,15.2,15,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,14.8,14,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,16,16,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,15.4,15,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,9.8,9,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/16/1948,229,1948,8,15.8,15,NA,NA,NA,NA,1
2,2,8/16/1948,229,1948,8,14.8,14,NA,NA,NA,4,1
1,1,8/17/1948,230,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/17/1948,230,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/18/1948,231,1948,8,8.7,8,NA,NA,NA,NA,1
1,1,8/18/1948,231,1948,8,14,14,NA,NA,NA,NA,1
1,1,8/18/1948,231,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/18/1948,231,1948,8,15.5,15,NA,NA,NA,NA,1
1,1,8/18/1948,231,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/18/1948,231,1948,8,10.4,10,NA,NA,NA,NA,1
1,1,8/18/1948,231,1948,8,9.8,9,NA,NA,NA,NA,1
1,1,8/18/1948,231,1948,8,25,25,NA,NA,NA,NA,1
1,1,8/18/1948,231,1948,8,9.8,9,NA,NA,NA,NA,1
1,1,8/18/1948,231,1948,8,15.8,15,NA,NA,NA,NA,1
2,2,8/18/1948,231,1948,8,25,25,NA,NA,5.25,7,1
1,1,8/19/1948,232,1948,8,10.4,10,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,10.5,10,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,10.2,10,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,9.4,9,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,10.2,10,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,9.3,9,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,13.3,13,NA,NA,NA,NA,1
1,1,8/19/1948,232,1948,8,9.8,9,NA,NA,NA,NA,1
1,1,8/21/1948,234,1948,8,16,16,NA,NA,NA,NA,1
1,1,8/21/1948,234,1948,8,9.6,9,NA,NA,NA,NA,1
1,1,8/21/1948,234,1948,8,10.4,10,NA,NA,NA,NA,1
1,1,8/21/1948,234,1948,8,9.1,9,NA,NA,NA,NA,1
1,1,8/22/1948,235,1948,8,9.2,9,NA,NA,NA,NA,1
1,1,8/22/1948,235,1948,8,15.5,15,NA,NA,NA,NA,1
1,1,8/23/1948,236,1948,8,8,8,NA,NA,NA,NA,1
1,1,8/23/1948,236,1948,8,15.5,15,NA,NA,NA,NA,1
1,1,8/23/1948,236,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/23/1948,236,1948,8,11.6,11,NA,NA,NA,NA,1
1,1,8/23/1948,236,1948,8,8,8,NA,NA,NA,NA,1
1,1,8/23/1948,236,1948,8,8.5,8,NA,NA,NA,NA,1
1,1,8/23/1948,236,1948,8,9.4,9,NA,NA,NA,NA,1
1,1,8/23/1948,236,1948,8,15,15,NA,NA,NA,NA,1
1,1,8/23/1948,236,1948,8,15.8,15,NA,NA,NA,NA,1
1,1,8/24/1948,237,1948,8,11.7,11,NA,NA,NA,NA,1
1,1,8/24/1948,237,1948,8,13.7,13,NA,NA,NA,NA,1
1,1,8/24/1948,237,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/24/1948,237,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/24/1948,237,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/25/1948,238,1948,8,9.3,9,NA,NA,NA,NA,1
1,1,8/25/1948,238,1948,8,15.5,15,NA,NA,NA,NA,1
1,1,8/25/1948,238,1948,8,16,16,NA,NA,NA,NA,1
1,1,8/25/1948,238,1948,8,9.2,9,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,16.6,16,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,15,15,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,8,8,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,10.5,10,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,16.6,16,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,9.2,9,NA,NA,NA,NA,1
1,1,8/26/1948,239,1948,8,13.8,13,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,10.2,10,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,17.5,17,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,10.2,10,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,8.7,8,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,14.5,14,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,7.4,7,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,14.6,14,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,14.7,14,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,9.7,9,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,15.5,15,NA,NA,NA,NA,1
1,1,8/27/1948,240,1948,8,13.2,13,NA,NA,NA,NA,1
1,1,8/28/1948,241,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/28/1948,241,1948,8,11.5,11,NA,NA,NA,NA,1
1,1,8/28/1948,241,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/28/1948,241,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/28/1948,241,1948,8,14.5,14,NA,NA,NA,NA,1
1,1,8/28/1948,241,1948,8,8,8,NA,NA,NA,NA,1
1,1,8/29/1948,242,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/29/1948,242,1948,8,12.4,12,NA,NA,NA,NA,1
1,1,8/29/1948,242,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/29/1948,242,1948,8,15,15,NA,NA,NA,NA,1
1,1,8/29/1948,242,1948,8,9,9,NA,NA,NA,NA,1
1,1,8/29/1948,242,1948,8,10.5,10,NA,NA,NA,NA,1
1,1,8/29/1948,242,1948,8,12,12,NA,NA,NA,NA,1
1,1,8/30/1948,243,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/30/1948,243,1948,8,10.2,10,NA,NA,NA,NA,1
1,1,8/30/1948,243,1948,8,9.2,9,NA,NA,NA,NA,1
1,1,8/30/1948,243,1948,8,8,8,NA,NA,NA,NA,1
1,1,8/30/1948,243,1948,8,14,14,NA,NA,NA,NA,1
1,1,8/30/1948,243,1948,8,10.5,10,NA,NA,NA,NA,1
1,1,8/30/1948,243,1948,8,16,16,NA,NA,NA,NA,1
1,1,8/30/1948,243,1948,8,12,12,NA,NA,NA,NA,1
1,1,8/30/1948,243,1948,8,12,12,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,12.5,12,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,14,14,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,10.5,10,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,12,12,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,11.2,11,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,10.5,10,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,10,10,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,15.6,15,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,9.5,9,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,11,11,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,15.4,15,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,10.1,10,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,13.7,13,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,9.8,9,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,11.2,11,NA,NA,NA,NA,1
1,1,8/31/1948,244,1948,8,9,9,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,13.3,13,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,15,15,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,11,11,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,11.1,11,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,10,10,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,15.5,15,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,14.3,14,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,10,10,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,11.8,11,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,10.3,10,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,9.5,9,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,11.1,11,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,10.5,10,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,16,16,NA,NA,NA,NA,1
1,1,9/1/1948,245,1948,9,11,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,9.8,9,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,11.2,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,10.2,10,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,11.2,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,9.8,9,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,11.9,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,11.8,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,11.6,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,11.4,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,15.4,15,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,11.4,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,10.5,10,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,11.2,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,9.8,9,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,11,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,11.5,11,NA,NA,NA,NA,1
1,1,9/2/1948,246,1948,9,9.8,9,NA,NA,NA,NA,1
1,1,9/3/1948,247,1948,9,10,10,NA,NA,NA,NA,1
1,1,9/3/1948,247,1948,9,10.5,10,NA,NA,NA,NA,1
1,1,9/3/1948,247,1948,9,10.9,10,NA,NA,NA,NA,1
1,1,9/3/1948,247,1948,9,10.5,10,NA,NA,NA,NA,1
1,1,9/3/1948,247,1948,9,14,14,NA,NA,NA,NA,1
1,1,9/3/1948,247,1948,9,10.5,10,NA,NA,NA,NA,1
1,1,9/3/1948,247,1948,9,10.5,10,NA,NA,NA,NA,1
